Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

11:07:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:08:55 AM  1000     79599    6.00    3.00    0.00    0.00    9.00    11  ruby
11:08:56 AM  1000     79599    2.00    3.00    0.00    0.00    5.00    11  ruby
11:08:57 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:08:58 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:08:59 AM  1000     79599    1.00    4.00    0.00    0.00    5.00    11  ruby
11:09:00 AM  1000     79599    4.00    2.00    0.00    0.00    6.00    11  ruby
11:09:01 AM  1000     79599    3.00    2.00    0.00    0.00    5.00    11  ruby
11:09:02 AM  1000     79599    4.00    3.00    0.00    0.00    7.00     9  ruby
11:09:03 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     6  ruby
11:09:04 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     7  ruby
11:09:05 AM  1000     79599    2.00    2.00    0.00    0.00    4.00     9  ruby
11:09:06 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     5  ruby
11:09:07 AM  1000     79599    4.00    3.00    0.00    0.00    7.00     6  ruby
11:09:08 AM  1000     79599    4.00    2.00    0.00    0.00    6.00     7  ruby
11:09:09 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:09:10 AM  1000     79599    2.00    2.00    0.00    0.00    4.00     9  ruby
11:09:11 AM  1000     79599    2.00    4.00    0.00    0.00    6.00    11  ruby
11:09:12 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    11  ruby
11:09:13 AM  1000     79599    1.00    3.00    0.00    0.00    4.00     9  ruby
11:09:14 AM  1000     79599    4.00    2.00    0.00    0.00    6.00     9  ruby
11:09:15 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:09:16 AM  1000     79599    3.00    2.00    0.00    0.00    5.00    11  ruby
11:09:17 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    10  ruby
11:09:18 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     6  ruby
11:09:19 AM  1000     79599    4.00    3.00    0.00    0.00    7.00    11  ruby
11:09:20 AM  1000     79599    3.00    2.00    0.00    0.00    5.00    10  ruby
11:09:21 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     3  ruby
11:09:22 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     3  ruby
11:09:23 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     7  ruby
11:09:24 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     7  ruby
11:09:25 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     9  ruby
11:09:26 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:09:27 AM  1000     79599    3.00    2.00    0.00    0.00    5.00     9  ruby
11:09:28 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     6  ruby
11:09:29 AM  1000     79599    4.00    2.00    0.00    0.00    6.00     9  ruby
11:09:30 AM  1000     79599    1.00    5.00    0.00    0.00    6.00     9  ruby
11:09:31 AM  1000     79599    3.00    4.00    0.00    0.00    7.00    10  ruby
11:09:32 AM  1000     79599    3.00    2.00    0.00    1.00    5.00    11  ruby
11:09:33 AM  1000     79599    2.00    4.00    0.00    0.00    6.00     9  ruby
11:09:34 AM  1000     79599    3.00    3.00    0.00    0.00    6.00    10  ruby
11:09:35 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     9  ruby
11:09:36 AM  1000     79599    3.00    4.00    0.00    0.00    7.00     3  ruby
11:09:37 AM  1000     79599    2.00    2.00    0.00    0.00    4.00    11  ruby
11:09:38 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     7  ruby
11:09:39 AM  1000     79599    4.00    2.00    0.00    0.00    6.00    11  ruby
11:09:40 AM  1000     79599    3.00    3.00    0.00    0.00    6.00     4  ruby
11:09:41 AM  1000     79599    2.00    3.00    0.00    0.00    5.00     9  ruby
