Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

10:47:20 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:48:37 AM  1000     60808   34.00    9.00    0.00    1.00   43.00     7  ruby
10:48:38 AM  1000     60808   12.00   31.00    0.00    1.00   43.00     8  ruby
10:48:39 AM  1000     60808    4.00   38.00    0.00    0.00   42.00    11  ruby
10:48:40 AM  1000     60808   11.00   27.00    0.00    0.00   38.00     7  ruby
10:48:41 AM  1000     60808   24.00   15.00    0.00    0.00   39.00     8  ruby
10:48:42 AM  1000     60808   24.00   15.00    0.00    0.00   39.00    10  ruby
10:48:43 AM  1000     60808   28.00   11.00    0.00    0.00   39.00     2  ruby
10:48:44 AM  1000     60808   28.00   10.00    0.00    0.00   38.00    11  ruby
10:48:45 AM  1000     60808   28.00   12.00    0.00    0.00   40.00     8  ruby
10:48:46 AM  1000     60808   32.00    8.00    0.00    1.00   40.00    11  ruby
10:48:47 AM  1000     60808    6.00   34.00    0.00    0.00   40.00     9  ruby
10:48:48 AM  1000     60808    3.00   37.00    0.00    0.00   40.00     2  ruby
10:48:49 AM  1000     60808    9.00   31.00    0.00    0.00   40.00    11  ruby
10:48:50 AM  1000     60808    6.00   34.00    0.00    0.00   40.00     9  ruby
10:48:51 AM  1000     60808   10.00   29.00    0.00    1.00   39.00     9  ruby
10:48:52 AM  1000     60808    8.00   31.00    0.00    0.00   39.00     8  ruby
10:48:53 AM  1000     60808   29.00   10.00    0.00    0.00   39.00    10  ruby
10:48:54 AM  1000     60808   29.00   11.00    0.00    0.00   40.00    10  ruby
10:48:55 AM  1000     60808   26.00   12.00    0.00    0.00   38.00     0  ruby
10:48:56 AM  1000     60808   27.00   10.00    0.00    0.00   37.00     8  ruby
10:48:57 AM  1000     60808   29.00   10.00    0.00    0.00   39.00    11  ruby
10:48:58 AM  1000     60808   27.00   10.00    0.00    0.00   37.00     9  ruby
10:48:59 AM  1000     60808   26.00   11.00    0.00    0.00   37.00    10  ruby
10:49:00 AM  1000     60808   30.00    9.00    0.00    0.00   39.00     6  ruby
10:49:01 AM  1000     60808   28.00   10.00    0.00    0.00   38.00    10  ruby
10:49:02 AM  1000     60808   31.00    9.00    0.00    0.00   40.00     7  ruby
10:49:03 AM  1000     60808   30.00    8.00    0.00    0.00   38.00    11  ruby
10:49:04 AM  1000     60808   27.00   12.00    0.00    0.00   39.00     6  ruby
10:49:05 AM  1000     60808   29.00   10.00    0.00    0.00   39.00     8  ruby
10:49:06 AM  1000     60808   26.00   12.00    0.00    0.00   38.00    10  ruby
10:49:07 AM  1000     60808   29.00   10.00    0.00    0.00   39.00     0  ruby
10:49:08 AM  1000     60808   28.00   11.00    0.00    1.00   39.00    10  ruby
10:49:09 AM  1000     60808   28.00   10.00    0.00    0.00   38.00     2  ruby
10:49:10 AM  1000     60808   30.00   10.00    0.00    0.00   40.00    10  ruby
10:49:11 AM  1000     60808   28.00   10.00    0.00    0.00   38.00     6  ruby
10:49:12 AM  1000     60808   30.00    9.00    0.00    0.00   39.00    11  ruby
10:49:13 AM  1000     60808   27.00   12.00    0.00    0.00   39.00     8  ruby
10:49:14 AM  1000     60808   29.00   10.00    0.00    0.00   39.00     8  ruby
10:49:15 AM  1000     60808   28.00   11.00    0.00    0.00   39.00     8  ruby
10:49:16 AM  1000     60808   30.00    9.00    0.00    0.00   39.00    10  ruby
10:49:17 AM  1000     60808   29.00    9.00    0.00    0.00   38.00     9  ruby
10:49:18 AM  1000     60808   32.00   10.00    0.00    1.00   42.00     7  ruby
10:49:19 AM  1000     60808    0.00   43.00    0.00    0.00   43.00     6  ruby
10:49:20 AM  1000     60808   26.00   19.00    0.00    0.00   45.00    10  ruby
10:49:21 AM  1000     60808   37.00    9.00    0.00    3.00   46.00    11  ruby
10:49:22 AM  1000     60808   37.00    9.00    0.00    0.00   46.00     2  ruby
10:49:23 AM  1000     60808   31.00   10.00    0.00    0.00   41.00    10  ruby
10:49:24 AM  1000     60808   31.00    9.00    0.00    0.00   40.00     8  ruby
10:49:25 AM  1000     60808   33.00   10.00    0.00    0.00   43.00    10  ruby
10:49:26 AM  1000     60808   29.00    9.00    0.00    0.00   38.00     8  ruby
10:49:27 AM  1000     60808   29.00   10.00    0.00    0.00   39.00     8  ruby
